"Mass.Feature","Replicate.Name","Adjusted.Area"
"Propanesulfonate","171002_Smp_IL1WBT_1",511311.161290323
"Propanesulfonate","171002_Smp_IL1WBT_2",860401.935483871
"Propanesulfonate","171002_Smp_IL1WBT_3",576316.064516129
"Propanesulfonate","171002_Smp_IL1IT0_1",658351.451612903
"Propanesulfonate","171002_Smp_IL1IT0_2",496444.451612903
"Propanesulfonate","171002_Smp_IL1IT0_3",992364.096774193
"Propanesulfonate","171009_Smp_IL1Control5um_1",648126.612903226
"Propanesulfonate","171009_Smp_IL1Control5um_2",723350.741935484
"Propanesulfonate","171009_Smp_IL1Control5um_3",793723.451612903
"Propanesulfonate","171009_Smp_IL1DMB5um_1",841739.032258064
"Propanesulfonate","171009_Smp_IL1DMB5um_2",561944.225806452
"Propanesulfonate","171009_Smp_IL1DMB5um_3",826509.35483871
"Propanesulfonate","171009_Smp_IL1DMBnoBT5um_1",951498.419354839
"Propanesulfonate","171009_Smp_IL1DMBnoBT5um_2",805951.161290323
"Propanesulfonate","171009_Smp_IL1DMBnoBT5um_3",1270703.29032258
"Propanesulfonate","171009_Smp_IL1DSW5um_1",834111.096774193
"Propanesulfonate","171009_Smp_IL1DSW5um_2",842155.322580645
"Propanesulfonate","171009_Smp_IL1DSW5um_3",647837.548387097
"Propanesulfonate","171009_Smp_IL1noBT5um_1",801834.096774193
"Propanesulfonate","171009_Smp_IL1noBT5um_2",686697.548387097
"Propanesulfonate","171009_Smp_IL1noBT5um_3",741142.709677419
"Propanesulfonate","171009_Smp_IL1WBT5um_1",832789.258064516
"Propanesulfonate","171009_Smp_IL1WBT5um_2",1062848.12903226
"Propanesulfonate","171009_Smp_IL1WBT5um_3",794323.096774193
"Propanesulfonate","171009_Smp_IL1IT05um_1",811795.129032258
"Propanesulfonate","171009_Smp_IL1IT05um_2",504901.225806452
"Propanesulfonate","171009_Smp_IL1IT05um_3",803576.903225806
"Propanesulfonate","171016_Smp_IL2Control_1",982661.258064516
"Propanesulfonate","171016_Smp_IL2Control_2",1041074.74193548
"Propanesulfonate","171016_Smp_IL2Control_3",907692.516129032
"Propanesulfonate","171016_Smp_IL2DMB_1",956775.483870968
"Propanesulfonate","171016_Smp_IL2DMB_2",1038686.4516129
"Propanesulfonate","171016_Smp_IL2DMB_3",737883.483870968
"Propanesulfonate","171016_Smp_IL2DMBnoBT_1",808476.032258064
"Propanesulfonate","171016_Smp_IL2DMBnoBT_2",1079634.4516129
"Propanesulfonate","171016_Smp_IL2DMBnoBT_3",870568.774193548
"Propanesulfonate","171016_Smp_IL2DSW_1",916484.193548387
"Propanesulfonate","171016_Smp_IL2DSW_2",1122116.64516129
"Propanesulfonate","171016_Smp_IL2DSW_3",820363.225806452
"Propanesulfonate","171016_Smp_IL2noBT_1",1006163.41935484
"Propanesulfonate","171016_Smp_IL2noBT_2",1012430.22580645
"Propanesulfonate","171016_Smp_IL2noBT_3",909951.709677419
"Propanesulfonate","171016_Smp_IL2WBT_1",737273.548387097
"Propanesulfonate","171016_Smp_IL2WBT_2",893590.096774193
"Propanesulfonate","171016_Smp_IL2WBT_3",912233.35483871
"Propanesulfonate","171016_Smp_IL2IT0_1",1030025.74193548
"Propanesulfonate","171016_Smp_IL2IT0_2",676188.322580645
"Propanesulfonate","171016_Smp_IL2IT0_3",952852.064516129
"Propanesulfonate","171023_Smp_IL2Control5um_1",1105245.19354839
"Propanesulfonate","171023_Smp_IL2Control5um_2",1105859.80645161
"Propanesulfonate","171023_Smp_IL2Control5um_3",1156072.83870968
"Propanesulfonate","171023_Smp_IL2DMB5um_1",1213021.35483871
"Propanesulfonate","171023_Smp_IL2DMB5um_2",1205105.29032258
"Propanesulfonate","171023_Smp_IL2DMB5um_3",931027.225806452
"Propanesulfonate","171023_Smp_IL2DMBnoBT5um_1",968242.64516129
"Propanesulfonate","171023_Smp_IL2DMBnoBT5um_2",1112975.09677419
"Propanesulfonate","171023_Smp_IL2DMBnoBT5um_3",862026.870967742
"Propanesulfonate","171023_Smp_IL2DSW5um_1",913949.032258064
"Propanesulfonate","171023_Smp_IL2DSW5um_2",1025335.22580645
"Propanesulfonate","171023_Smp_IL2DSW5um_3",1056651.48387097
"Propanesulfonate","171023_Smp_IL2noBT5um_1",1119130.58064516
"Propanesulfonate","171023_Smp_IL2noBT5um_2",1093877.19354839
"Propanesulfonate","171023_Smp_IL2noBT5um_3",1307594.09677419
"Propanesulfonate","171023_Smp_IL2WBT5um_1",1177399.06451613
"Propanesulfonate","171023_Smp_IL2WBT5um_2",997342.741935484
"Propanesulfonate","171023_Smp_IL2WBT5um_3",1355409.48387097
"Propanesulfonate","171023_Smp_IL2IT05um_1",1273738.93548387
"Propanesulfonate","171023_Smp_IL2IT05um_2",1076521.16129032
"Propanesulfonate","171023_Smp_IL2IT05um_3",1169273.4516129
"Propionyl-L-carnitine","171002_Smp_IL1Control_1",1489351.12903226
"Propionyl-L-carnitine","171002_Smp_IL1Control_2",1413580.67741935
"Propionyl-L-carnitine","171002_Smp_IL1Control_3",1643810.74193548
"Propionyl-L-carnitine","171002_Smp_IL1DMB_1",1278712.90322581
"Propionyl-L-carnitine","171002_Smp_IL1DMB_2",1172581.32258065
"Propionyl-L-carnitine","171002_Smp_IL1DMB_3",1292359.74193548
"Propionyl-L-carnitine","171002_Smp_IL1DMBnoBT_1",1503032.58064516
"Propionyl-L-carnitine","171002_Smp_IL1DMBnoBT_2",1499149.38709677
"Propionyl-L-carnitine","171002_Smp_IL1DSW_1",1430828.19354839
"Propionyl-L-carnitine","171002_Smp_IL1DSW_3",2212709.35483871
"Propionyl-L-carnitine","171002_Smp_IL1noBT_1",1619825.87096774
"Propionyl-L-carnitine","171002_Smp_IL1noBT_2",1498748.06451613
"Propionyl-L-carnitine","171002_Smp_IL1noBT_3",1956525.22580645
"Propionyl-L-carnitine","171002_Smp_IL1WBT_1",1529823.90322581
"Propionyl-L-carnitine","171002_Smp_IL1WBT_2",1312291.16129032
"Propionyl-L-carnitine","171002_Smp_IL1WBT_3",1163215.25806452
"Propionyl-L-carnitine","171002_Smp_IL1IT0_1",1181676.09677419
"Propionyl-L-carnitine","171002_Smp_IL1IT0_2",1506523.80645161
"Propionyl-L-carnitine","171002_Smp_IL1IT0_3",1737745.48387097
"Propionyl-L-carnitine","171009_Smp_IL1Control5um_1",16085267.2258065
"Propionyl-L-carnitine","171009_Smp_IL1Control5um_2",8592773.90322581
"Propionyl-L-carnitine","171009_Smp_IL1Control5um_3",11735495.483871
"Propionyl-L-carnitine","171009_Smp_IL1DMB5um_1",9750883.29032258
"Propionyl-L-carnitine","171009_Smp_IL1DMB5um_2",8440351.77419355
"Propionyl-L-carnitine","171009_Smp_IL1DMB5um_3",8163806.83870968
"Propionyl-L-carnitine","171009_Smp_IL1DMBnoBT5um_1",16049241.7419355
"Propionyl-L-carnitine","171009_Smp_IL1DMBnoBT5um_2",14653557.8064516
"Propionyl-L-carnitine","171009_Smp_IL1DMBnoBT5um_3",14720617.0322581
"Propionyl-L-carnitine","171009_Smp_IL1DSW5um_1",11004876.9677419
"Propionyl-L-carnitine","171009_Smp_IL1DSW5um_2",12722198.0322581
"Propionyl-L-carnitine","171009_Smp_IL1DSW5um_3",14291909.0967742
"Propionyl-L-carnitine","171009_Smp_IL1noBT5um_1",13578560.5483871
"Propionyl-L-carnitine","171009_Smp_IL1noBT5um_2",22794660.4516129
"Propionyl-L-carnitine","171009_Smp_IL1noBT5um_3",15992820.8387097
"Propionyl-L-carnitine","171009_Smp_IL1WBT5um_1",6183163.90322581
"Propionyl-L-carnitine","171009_Smp_IL1WBT5um_2",5117076.19354839
"Propionyl-L-carnitine","171009_Smp_IL1WBT5um_3",6701338.70967742
"Propionyl-L-carnitine","171009_Smp_IL1IT05um_1",2808386.19354839
"Propionyl-L-carnitine","171009_Smp_IL1IT05um_2",2033027.22580645
"Propionyl-L-carnitine","171009_Smp_IL1IT05um_3",6016542.06451613
"Propionyl-L-carnitine","171016_Smp_IL2Control_1",921924.967741935
"Propionyl-L-carnitine","171016_Smp_IL2Control_2",922454.451612903
"Propionyl-L-carnitine","171016_Smp_IL2Control_3",999126.709677419
"Propionyl-L-carnitine","171016_Smp_IL2DMB_1",940398.903225806
"Propionyl-L-carnitine","171016_Smp_IL2DMB_2",1009750.06451613
"Propionyl-L-carnitine","171016_Smp_IL2DMB_3",852594.387096774
"Propionyl-L-carnitine","171016_Smp_IL2DMBnoBT_1",1042608
"Propionyl-L-carnitine","171016_Smp_IL2DMBnoBT_2",1271157.93548387
"Propionyl-L-carnitine","171016_Smp_IL2DMBnoBT_3",1118771.35483871
"Propionyl-L-carnitine","171016_Smp_IL2DSW_1",1088747.93548387
"Propionyl-L-carnitine","171016_Smp_IL2DSW_2",1117228.74193548
"Propionyl-L-carnitine","171016_Smp_IL2DSW_3",1221521.16129032
"Propionyl-L-carnitine","171016_Smp_IL2noBT_1",1200160.32258065
"Propionyl-L-carnitine","171016_Smp_IL2noBT_2",1440787.35483871
"Propionyl-L-carnitine","171016_Smp_IL2noBT_3",1104296.61290323
"Propionyl-L-carnitine","171016_Smp_IL2WBT_1",982415.225806452
"Propionyl-L-carnitine","171016_Smp_IL2WBT_2",958108.548387097
"Propionyl-L-carnitine","171016_Smp_IL2WBT_3",863147.580645161
"Propionyl-L-carnitine","171016_Smp_IL2IT0_1",917007.129032258
"Propionyl-L-carnitine","171016_Smp_IL2IT0_2",884699.258064516
"Propionyl-L-carnitine","171016_Smp_IL2IT0_3",892969.870967742
"Propionyl-L-carnitine","171023_Smp_IL2Control5um_1",4900962.58064516
"Propionyl-L-carnitine","171023_Smp_IL2Control5um_2",4307024.80645161
"Propionyl-L-carnitine","171023_Smp_IL2Control5um_3",20908642.6451613
"Propionyl-L-carnitine","171023_Smp_IL2DMB5um_1",8070750.51612903
"Propionyl-L-carnitine","171023_Smp_IL2DMB5um_2",6630406.58064516
"Propionyl-L-carnitine","171023_Smp_IL2DMB5um_3",16738341.6129032
"Propionyl-L-carnitine","171023_Smp_IL2DMBnoBT5um_1",5567557.51612903
"Propionyl-L-carnitine","171023_Smp_IL2DMBnoBT5um_2",5724799.25806452
"Propionyl-L-carnitine","171023_Smp_IL2DMBnoBT5um_3",5863667.16129032
"Propionyl-L-carnitine","171023_Smp_IL2DSW5um_1",7034040.74193548
"Propionyl-L-carnitine","171023_Smp_IL2DSW5um_2",8367617.90322581
"Propionyl-L-carnitine","171023_Smp_IL2DSW5um_3",7984889
"Propionyl-L-carnitine","171023_Smp_IL2noBT5um_1",7031699.22580645
"Propionyl-L-carnitine","171023_Smp_IL2noBT5um_2",9794318.74193548
"Propionyl-L-carnitine","171023_Smp_IL2noBT5um_3",7243907.19354839
"Propionyl-L-carnitine","171023_Smp_IL2WBT5um_1",4347625.74193548
"Propionyl-L-carnitine","171023_Smp_IL2WBT5um_2",9533407.61290323
"Propionyl-L-carnitine","171023_Smp_IL2WBT5um_3",5467438.29032258
"Propionyl-L-carnitine","171023_Smp_IL2IT05um_1",2637223.51612903
"Propionyl-L-carnitine","171023_Smp_IL2IT05um_2",4592079.83870968
"Propionyl-L-carnitine","171023_Smp_IL2IT05um_3",4843729.67741935
"Resorcylic Acid","171002_Smp_IL1Control_1",73031.3548387097
"Resorcylic Acid","171002_Smp_IL1Control_2",77072.6451612903
"Resorcylic Acid","171002_Smp_IL1Control_3",65115.2903225806
"Resorcylic Acid","171002_Smp_IL1DMB_1",44965.9032258064
"Resorcylic Acid","171002_Smp_IL1DMB_2",31477.1612903226
"Resorcylic Acid","171002_Smp_IL1DMB_3",34121.7741935484
"Resorcylic Acid","171002_Smp_IL1DMBnoBT_1",51546.0967741935
"Resorcylic Acid","171002_Smp_IL1DMBnoBT_2",54453.5806451613
"Resorcylic Acid","171002_Smp_IL1DSW_1",44044.4516129032
"Resorcylic Acid","171002_Smp_IL1DSW_3",104493.548387097
"Resorcylic Acid","171002_Smp_IL1noBT_1",116086.064516129
"Resorcylic Acid","171002_Smp_IL1noBT_2",73257.7419354839
"Resorcylic Acid","171002_Smp_IL1noBT_3",56215.0967741935
"Resorcylic Acid","171002_Smp_IL1WBT_1",88316.2258064516
"Resorcylic Acid","171002_Smp_IL1WBT_2",51648.064516129
"Resorcylic Acid","171002_Smp_IL1WBT_3",71616.9032258065
"Resorcylic Acid","171002_Smp_IL1IT0_1",53183.1935483871
"Resorcylic Acid","171002_Smp_IL1IT0_2",82759.4516129032
"Resorcylic Acid","171002_Smp_IL1IT0_3",50911.8387096774
"Resorcylic Acid","171009_Smp_IL1Control5um_1",125863.741935484
"Resorcylic Acid","171009_Smp_IL1Control5um_2",157391.419354839
"Resorcylic Acid","171009_Smp_IL1Control5um_3",59597.8064516129
"Resorcylic Acid","171009_Smp_IL1DMB5um_1",145486.451612903
"Resorcylic Acid","171009_Smp_IL1DMB5um_2",36380.9677419355
"Resorcylic Acid","171009_Smp_IL1DMB5um_3",36138.6774193548
"Resorcylic Acid","171009_Smp_IL1DMBnoBT5um_1",161315.774193548
"Resorcylic Acid","171009_Smp_IL1DMBnoBT5um_2",25086.8709677419
"Resorcylic Acid","171009_Smp_IL1DMBnoBT5um_3",24879.1935483871
"Resorcylic Acid","171009_Smp_IL1DSW5um_1",44138.935483871
"Resorcylic Acid","171009_Smp_IL1DSW5um_2",19440.2903225806
"Resorcylic Acid","171009_Smp_IL1DSW5um_3",56942.9032258064
"Resorcylic Acid","171009_Smp_IL1noBT5um_1",251030.548387097
"Resorcylic Acid","171009_Smp_IL1noBT5um_2",73471.0322580645
"Resorcylic Acid","171009_Smp_IL1noBT5um_3",65377.2258064516
"Resorcylic Acid","171009_Smp_IL1WBT5um_1",36013.3225806452
"Resorcylic Acid","171009_Smp_IL1WBT5um_2",14188.4838709677
"Resorcylic Acid","171009_Smp_IL1WBT5um_3",45522.5161290323
"Resorcylic Acid","171009_Smp_IL1IT05um_1",17179.2258064516
"Resorcylic Acid","171009_Smp_IL1IT05um_2",114556.548387097
"Resorcylic Acid","171009_Smp_IL1IT05um_3",93879.5483870968
"Resorcylic Acid","171016_Smp_IL2Control_1",32216.1935483871
"Resorcylic Acid","171016_Smp_IL2Control_2",30403.2258064516
"Resorcylic Acid","171016_Smp_IL2Control_3",25683.7096774194
"Resorcylic Acid","171016_Smp_IL2DMB_1",29252.5806451613
"Resorcylic Acid","171016_Smp_IL2DMB_2",5855.1935483871
"Resorcylic Acid","171016_Smp_IL2DMB_3",9853.45161290323
"Resorcylic Acid","171016_Smp_IL2DMBnoBT_1",6062.87096774193
"Resorcylic Acid","171016_Smp_IL2DMBnoBT_2",30809.2258064516
"Resorcylic Acid","171016_Smp_IL2DMBnoBT_3",4365.90322580645
"Resorcylic Acid","171016_Smp_IL2DSW_1",24230.9032258065
"Resorcylic Acid","171016_Smp_IL2DSW_2",37289.3225806452
"Resorcylic Acid","171016_Smp_IL2DSW_3",17356.9677419355
"Resorcylic Acid","171016_Smp_IL2noBT_1",15660.935483871
"Resorcylic Acid","171016_Smp_IL2noBT_2",30063.6451612903
"Resorcylic Acid","171016_Smp_IL2noBT_3",16762
"Resorcylic Acid","171016_Smp_IL2WBT_1",28729.6451612903
"Resorcylic Acid","171016_Smp_IL2WBT_2",4056.25806451613
"Resorcylic Acid","171016_Smp_IL2WBT_3",22288.8387096774
"Resorcylic Acid","171016_Smp_IL2IT0_1",8679.41935483871
"Resorcylic Acid","171016_Smp_IL2IT0_2",22086.7741935484
"Resorcylic Acid","171016_Smp_IL2IT0_3",17467.3548387097
"Resorcylic Acid","171023_Smp_IL2Control5um_1",267681.225806452
"Resorcylic Acid","171023_Smp_IL2Control5um_2",74791.935483871
"Resorcylic Acid","171023_Smp_IL2Control5um_3",10964.8064516129
"Resorcylic Acid","171023_Smp_IL2DMB5um_1",194371.096774194
"Resorcylic Acid","171023_Smp_IL2DMB5um_2",79427.2580645161
"Resorcylic Acid","171023_Smp_IL2DMB5um_3",86715.6129032258
"Resorcylic Acid","171023_Smp_IL2DMBnoBT5um_1",42065.9032258064
"Resorcylic Acid","171023_Smp_IL2DMBnoBT5um_2",80065.2580645161
"Resorcylic Acid","171023_Smp_IL2DMBnoBT5um_3",58076.7096774193
"Resorcylic Acid","171023_Smp_IL2DSW5um_1",54928.8064516129
"Resorcylic Acid","171023_Smp_IL2DSW5um_2",59676.3870967742
"Resorcylic Acid","171023_Smp_IL2DSW5um_3",129282.935483871
"Resorcylic Acid","171023_Smp_IL2noBT5um_1",78921.1612903226
"Resorcylic Acid","171023_Smp_IL2noBT5um_2",506375.548387097
"Resorcylic Acid","171023_Smp_IL2noBT5um_3",36037.6451612903
"Resorcylic Acid","171023_Smp_IL2WBT5um_1",80881.935483871
"Resorcylic Acid","171023_Smp_IL2WBT5um_2",154688.806451613
"Resorcylic Acid","171023_Smp_IL2WBT5um_3",142088.774193548
"Resorcylic Acid","171023_Smp_IL2IT05um_1",1696422.35483871
"Resorcylic Acid","171023_Smp_IL2IT05um_2",147588.483870968
"Resorcylic Acid","171023_Smp_IL2IT05um_3",106678.838709677
"Ribose 5 phosphate","171002_Smp_IL1Control_1",NA
"Ribose 5 phosphate","171002_Smp_IL1Control_2",2684.07140574577
"Ribose 5 phosphate","171002_Smp_IL1Control_3",NA
"Ribose 5 phosphate","171002_Smp_IL1DMB_1",NA
"Ribose 5 phosphate","171002_Smp_IL1DMB_2",NA
"Ribose 5 phosphate","171002_Smp_IL1DMB_3",NA
"Ribose 5 phosphate","171002_Smp_IL1DMBnoBT_1",8285.79875173323
"Ribose 5 phosphate","171002_Smp_IL1DMBnoBT_2",NA
"Ribose 5 phosphate","171002_Smp_IL1DSW_1",NA
"Ribose 5 phosphate","171002_Smp_IL1DSW_3",16813.7490812968
"Ribose 5 phosphate","171002_Smp_IL1noBT_1",NA
"Ribose 5 phosphate","171002_Smp_IL1noBT_2",NA
"Ribose 5 phosphate","171002_Smp_IL1noBT_3",NA
"Ribose 5 phosphate","171002_Smp_IL1WBT_1",NA
"Ribose 5 phosphate","171002_Smp_IL1WBT_2",NA
"Ribose 5 phosphate","171002_Smp_IL1WBT_3",NA
"Ribose 5 phosphate","171002_Smp_IL1IT0_1",7549.46996443226
"Ribose 5 phosphate","171002_Smp_IL1IT0_2",NA
"Ribose 5 phosphate","171002_Smp_IL1IT0_3",4229.08373434182
"Ribose 5 phosphate","171009_Smp_IL1Control5um_1",45951.4073404601
"Ribose 5 phosphate","171009_Smp_IL1Control5um_2",74913.9001103429
"Ribose 5 phosphate","171009_Smp_IL1Control5um_3",63261.1002530952
"Ribose 5 phosphate","171009_Smp_IL1DMB5um_1",60362.1734299824
"Ribose 5 phosphate","171009_Smp_IL1DMB5um_2",33071.5507253113
"Ribose 5 phosphate","171009_Smp_IL1DMB5um_3",58575.6794025726
"Ribose 5 phosphate","171009_Smp_IL1DMBnoBT5um_1",246159.564521895
"Ribose 5 phosphate","171009_Smp_IL1DMBnoBT5um_2",89719.4790350018
"Ribose 5 phosphate","171009_Smp_IL1DMBnoBT5um_3",127837.452273576
"Ribose 5 phosphate","171009_Smp_IL1DSW5um_1",419267.178071481
"Ribose 5 phosphate","171009_Smp_IL1DSW5um_2",824446.068715714
"Ribose 5 phosphate","171009_Smp_IL1DSW5um_3",548907.422613895
"Ribose 5 phosphate","171009_Smp_IL1noBT5um_1",186248.135823549
"Ribose 5 phosphate","171009_Smp_IL1noBT5um_2",244014.63257498
"Ribose 5 phosphate","171009_Smp_IL1noBT5um_3",696284.991039142
"Ribose 5 phosphate","171009_Smp_IL1WBT5um_1",6932.6528479364
"Ribose 5 phosphate","171009_Smp_IL1WBT5um_2",45802.6652085966
"Ribose 5 phosphate","171009_Smp_IL1WBT5um_3",13950.5234460309
"Ribose 5 phosphate","171009_Smp_IL1IT05um_1",NA
"Ribose 5 phosphate","171009_Smp_IL1IT05um_2",4734.15545773609
"Ribose 5 phosphate","171009_Smp_IL1IT05um_3",NA
"Ribose 5 phosphate","171016_Smp_IL2Control_1",NA
"Ribose 5 phosphate","171016_Smp_IL2Control_2",7578.87767455304
"Ribose 5 phosphate","171016_Smp_IL2Control_3",NA
"Ribose 5 phosphate","171016_Smp_IL2DMB_1",NA
"Ribose 5 phosphate","171016_Smp_IL2DMB_2",175169.602978543
"Ribose 5 phosphate","171016_Smp_IL2DMB_3",NA
"Ribose 5 phosphate","171016_Smp_IL2DMBnoBT_1",4453.98738180251
"Ribose 5 phosphate","171016_Smp_IL2DMBnoBT_2",3832.11314463366
"Ribose 5 phosphate","171016_Smp_IL2DMBnoBT_3",4664.24538950941
"Ribose 5 phosphate","171016_Smp_IL2DSW_1",NA
"Ribose 5 phosphate","171016_Smp_IL2DSW_2",4109.92606207927
"Ribose 5 phosphate","171016_Smp_IL2DSW_3",NA
"Ribose 5 phosphate","171016_Smp_IL2noBT_1",NA
"Ribose 5 phosphate","171016_Smp_IL2noBT_2",11577.2319334213
"Ribose 5 phosphate","171016_Smp_IL2noBT_3",9227.59085914873
"Ribose 5 phosphate","171016_Smp_IL2WBT_1",NA
"Ribose 5 phosphate","171016_Smp_IL2WBT_2",4314.78682142878
"Ribose 5 phosphate","171016_Smp_IL2WBT_3",NA
"Ribose 5 phosphate","171016_Smp_IL2IT0_1",14281.7039993189
"Ribose 5 phosphate","171016_Smp_IL2IT0_2",12305.5095787133
"Ribose 5 phosphate","171016_Smp_IL2IT0_3",9992.04972109816
"Ribose 5 phosphate","171023_Smp_IL2Control5um_1",33373.6867658451
"Ribose 5 phosphate","171023_Smp_IL2Control5um_2",32162.2651605269
"Ribose 5 phosphate","171023_Smp_IL2Control5um_3",31688.3456002436
"Ribose 5 phosphate","171023_Smp_IL2DMB5um_1",12706.5071086185
"Ribose 5 phosphate","171023_Smp_IL2DMB5um_2",25696.5869015003
"Ribose 5 phosphate","171023_Smp_IL2DMB5um_3",16985.9914693737
"Ribose 5 phosphate","171023_Smp_IL2DMBnoBT5um_1",27413.477756479
"Ribose 5 phosphate","171023_Smp_IL2DMBnoBT5um_2",93413.9166343973
"Ribose 5 phosphate","171023_Smp_IL2DMBnoBT5um_3",330154.840429326
"Ribose 5 phosphate","171023_Smp_IL2DSW5um_1",207393.340191368
"Ribose 5 phosphate","171023_Smp_IL2DSW5um_2",328914.617691047
"Ribose 5 phosphate","171023_Smp_IL2DSW5um_3",723425.848747293
"Ribose 5 phosphate","171023_Smp_IL2noBT5um_1",140506.585137037
"Ribose 5 phosphate","171023_Smp_IL2noBT5um_2",335699.542020676
"Ribose 5 phosphate","171023_Smp_IL2noBT5um_3",249524.616751518
"Ribose 5 phosphate","171023_Smp_IL2WBT5um_1",8426.9374834527
"Ribose 5 phosphate","171023_Smp_IL2WBT5um_2",NA
"Ribose 5 phosphate","171023_Smp_IL2WBT5um_3",18854.7715293679
"Ribose 5 phosphate","171023_Smp_IL2IT05um_1",20712.936974558
"Ribose 5 phosphate","171023_Smp_IL2IT05um_2",25852.6868239134
"Ribose 5 phosphate","171023_Smp_IL2IT05um_3",27856.5547473748
"Salicylic Acid","171002_Smp_IL1Control_1",1728589.57789893
"Salicylic Acid","171002_Smp_IL1Control_2",1330285.12300854
"Salicylic Acid","171002_Smp_IL1Control_3",1853226.55077242
"Salicylic Acid","171002_Smp_IL1DMB_1",1498164.47882541
"Salicylic Acid","171002_Smp_IL1DMB_2",1116816.65025182
"Salicylic Acid","171002_Smp_IL1DMB_3",1566451.89025796
"Salicylic Acid","171002_Smp_IL1DMBnoBT_1",1167378.78611049
"Salicylic Acid","171002_Smp_IL1DMBnoBT_2",1824821.87628655
"Salicylic Acid","171002_Smp_IL1DSW_1",1301168.11745629
"Salicylic Acid","171002_Smp_IL1DSW_3",1415627.78383384
"Salicylic Acid","171002_Smp_IL1noBT_1",1564542.55239977
"Salicylic Acid","171002_Smp_IL1noBT_2",1734727.63450314
"Salicylic Acid","171002_Smp_IL1noBT_3",1385477.42305622
"Salicylic Acid","171002_Smp_IL1WBT_1",1647518.94221381
"Salicylic Acid","171002_Smp_IL1WBT_2",1032175.68016491
"Salicylic Acid","171002_Smp_IL1WBT_3",1454097.18504442
"Salicylic Acid","171002_Smp_IL1IT0_1",1646934.78721567
"Salicylic Acid","171002_Smp_IL1IT0_2",1946478.54734645
"Salicylic Acid","171002_Smp_IL1IT0_3",1497629.98050719
"Salicylic Acid","171009_Smp_IL1Control5um_1",899381.003390042
"Salicylic Acid","171009_Smp_IL1Control5um_2",1326030.40010229
"Salicylic Acid","171009_Smp_IL1Control5um_3",1765317.29905242
"Salicylic Acid","171009_Smp_IL1DMB5um_1",1524261.48957172
"Salicylic Acid","171009_Smp_IL1DMB5um_2",1747838.39677252
"Salicylic Acid","171009_Smp_IL1DMB5um_3",875625.369985256
"Salicylic Acid","171009_Smp_IL1DMBnoBT5um_1",1071005.9004806
"Salicylic Acid","171009_Smp_IL1DMBnoBT5um_2",1363951.51610747
"Salicylic Acid","171009_Smp_IL1DMBnoBT5um_3",1230683.64988865
"Salicylic Acid","171009_Smp_IL1DSW5um_1",1386350.53981476
"Salicylic Acid","171009_Smp_IL1DSW5um_2",1108506.07546
"Salicylic Acid","171009_Smp_IL1DSW5um_3",1198687.92108702
"Salicylic Acid","171009_Smp_IL1noBT5um_1",1509949.71372926
"Salicylic Acid","171009_Smp_IL1noBT5um_2",1326913.03678274
"Salicylic Acid","171009_Smp_IL1noBT5um_3",1031503.05118025
"Salicylic Acid","171009_Smp_IL1WBT5um_1",1698664.22789599
"Salicylic Acid","171009_Smp_IL1WBT5um_2",975460.406651075
"Salicylic Acid","171009_Smp_IL1WBT5um_3",842202.201730745
"Salicylic Acid","171009_Smp_IL1IT05um_1",1339565.19955598
"Salicylic Acid","171009_Smp_IL1IT05um_2",2438467.19604685
"Salicylic Acid","171009_Smp_IL1IT05um_3",961967.517701905
"Salicylic Acid","171016_Smp_IL2Control_1",825563.596908988
"Salicylic Acid","171016_Smp_IL2Control_2",994114.380125826
"Salicylic Acid","171016_Smp_IL2Control_3",862687.338702144
"Salicylic Acid","171016_Smp_IL2DMB_1",802623.632651057
"Salicylic Acid","171016_Smp_IL2DMB_2",912963.214331883
"Salicylic Acid","171016_Smp_IL2DMB_3",862001.127884982
"Salicylic Acid","171016_Smp_IL2DMBnoBT_1",881569.787994091
"Salicylic Acid","171016_Smp_IL2DMBnoBT_2",1054385.74066917
"Salicylic Acid","171016_Smp_IL2DMBnoBT_3",1143687.8446897
"Salicylic Acid","171016_Smp_IL2DSW_1",845252.738646842
"Salicylic Acid","171016_Smp_IL2DSW_2",876487.740969282
"Salicylic Acid","171016_Smp_IL2DSW_3",750657.873943962
"Salicylic Acid","171016_Smp_IL2noBT_1",1000921.11343862
"Salicylic Acid","171016_Smp_IL2noBT_2",1015981.78858316
"Salicylic Acid","171016_Smp_IL2noBT_3",1388378.92860641
"Salicylic Acid","171016_Smp_IL2WBT_1",879928.896209927
"Salicylic Acid","171016_Smp_IL2WBT_2",1146440.41983928
"Salicylic Acid","171016_Smp_IL2WBT_3",794938.940919184
"Salicylic Acid","171016_Smp_IL2IT0_1",1096807.16805311
"Salicylic Acid","171016_Smp_IL2IT0_2",1098021.13796182
"Salicylic Acid","171016_Smp_IL2IT0_3",1228673.55273637
"Salicylic Acid","171023_Smp_IL2Control5um_1",1725866.60152099
"Salicylic Acid","171023_Smp_IL2Control5um_2",1788590.57455044
"Salicylic Acid","171023_Smp_IL2Control5um_3",2843814.85095475
"Salicylic Acid","171023_Smp_IL2DMB5um_1",2262382.3161145
"Salicylic Acid","171023_Smp_IL2DMB5um_2",1158467.05823365
"Salicylic Acid","171023_Smp_IL2DMB5um_3",1377227.07038289
"Salicylic Acid","171023_Smp_IL2DMBnoBT5um_1",1166432.62864681
